! Day# Year Month Day  MeanTemp(F) MinTemp MaxTemp  MeanTd(F) MinTd MaxTd  MeanRH MinRH MaxRH  MeanWS(mph) MaxWS  MeanPres(mb) MinPres MaxPres  Rain(inch)
  4193 2017     2   1         27.0    21.0    37.5       22.6  18.9  24.1    83.8  52.0  92.0          5.0    15           0.0 1000000.0 -1000000.0        0.00
  4194 2017     2   2         22.2    20.2    24.6       19.5  17.8  21.6    89.3  82.0  92.0          3.2    14           0.0 1000000.0 -1000000.0        0.03
  4195 2017     2   3         22.1    14.7    47.4       18.2  11.9  27.7    85.7  41.0  93.0          3.6    48           0.0 1000000.0 -1000000.0        0.00
  4196 2017     2   4         48.3    23.5    56.0       22.3  16.6  27.7    37.9  24.0  87.0         16.2    53           0.0 1000000.0 -1000000.0        0.00
  4197 2017     2   5         41.6    28.4    58.1       21.4  17.4  26.2    48.0  21.0  76.0          3.4    15           0.0 1000000.0 -1000000.0        0.00
  4198 2017     2   6         50.6    32.1    59.6       18.2  12.6  21.9    29.3  16.0  62.0         10.8    43           0.0 1000000.0 -1000000.0        0.00
  4199 2017     2   7         51.7    41.9    60.4       27.5  16.8  35.6    39.7  27.0  61.0         10.4    48           0.0 1000000.0 -1000000.0        0.00
  4200 2017     2   8         52.3    42.5    57.0       21.7  14.4  34.4    31.4  21.0  72.0         15.0    48           0.0 1000000.0 -1000000.0        0.00
  4201 2017     2   9         60.1    44.8    67.8       28.5  21.3  32.8    30.8  22.0  50.0          8.3    39           0.0 1000000.0 -1000000.0        0.00
  4202 2017     2  10         67.0    57.9    74.1       26.0  20.1  31.7    21.7  15.0  35.0         11.6    64           0.0 1000000.0 -1000000.0        0.00
  4203 2017     2  11         50.7    35.6    59.7       29.7  20.5  35.9    45.2  32.0  61.0          6.5    33           0.0 1000000.0 -1000000.0        0.00
  4204 2017     2  12         37.9    32.2    47.3       23.2  19.4  26.2    55.7  42.0  70.0          3.5    12           0.0 1000000.0 -1000000.0        0.00
  4205 2017     2  13         38.6    28.5    49.8       21.2  11.6  30.1    52.5  24.0  78.0          2.5    12           0.0 1000000.0 -1000000.0        0.00
  4206 2017     2  14         36.8    22.7    49.7       15.1  13.2  17.8    43.1  25.0  67.0          3.9    20           0.0 1000000.0 -1000000.0        0.00
  4207 2017     2  15         45.7    23.8    65.7       12.5   5.6  18.9    32.4  11.0  67.0          4.6    19           0.0 1000000.0 -1000000.0        0.00
  4208 2017     2  16         55.5    35.0    72.2        5.9  -3.2  12.9    14.6   5.0  31.0          4.7    22           0.0 1000000.0 -1000000.0        0.00
  4209 2017     2  17         52.8    39.1    66.1       13.9  -1.1  20.6    22.4  10.0  36.0          4.7    22           0.0 1000000.0 -1000000.0        0.00
  4210 2017     2  18         46.9    35.5    61.5       22.4  16.5  25.7    39.2  23.0  54.0          2.9    14           0.0 1000000.0 -1000000.0        0.00
  4211 2017     2  19         47.1    32.4    58.4       27.3  20.1  35.8    47.9  30.0  70.0          3.1    30           0.0 1000000.0 -1000000.0        0.00
  4212 2017     2  20         51.8    40.3    60.9       15.4  10.4  19.5    23.8  15.0  35.0          8.9    36           0.0 1000000.0 -1000000.0        0.00
  4213 2017     2  21         58.3    41.2    69.3       18.9   7.6  26.1    22.5  11.0  37.0         15.6    62           0.0 1000000.0 -1000000.0        0.00
  4214 2017     2  22         45.3    35.1    56.2       23.0  14.9  27.6    42.5  28.0  66.0          4.9    22           0.0 1000000.0 -1000000.0        0.00
  4215 2017     2  23         27.6    19.3    35.5       23.5  15.7  28.7    84.9  66.0  92.0          4.9    24           0.0 1000000.0 -1000000.0        0.16
  4216 2017     2  24         20.5    15.3    25.2       15.2   8.7  18.7    79.8  65.0  88.0          3.2    10           0.0 1000000.0 -1000000.0        0.01
  4217 2017     2  25         24.0    12.8    34.8       10.0   4.7  18.4    57.8  31.0  85.0          5.6    38           0.0 1000000.0 -1000000.0        0.00
  4218 2017     2  26         28.4    16.3    41.6        8.0   1.6  13.1    44.3  19.0  65.0          4.1    27           0.0 1000000.0 -1000000.0        0.00
  4219 2017     2  27         34.1    17.0    50.0       15.9  10.5  24.6    50.9  23.0  77.0          3.2    18           0.0 1000000.0 -1000000.0        0.00
  4220 2017     2  28         33.2    27.0    39.9       14.9  -2.1  26.6    49.1  24.0  72.0          5.8    29           0.0 1000000.0 -1000000.0        0.00
  4221 2017     3   1         35.1    22.9    44.0        4.1  -1.3   9.5    27.5  17.0  48.0          7.4    32           0.0 1000000.0 -1000000.0        0.00
  4222 2017     3   2         39.5    23.6    52.1       10.3   7.0  14.9    32.5  17.0  56.0          6.2    27           0.0 1000000.0 -1000000.0        0.00
  4223 2017     3   3         47.1    28.5    62.8        8.5  -0.1  17.7    24.0   8.0  54.0          8.8    37           0.0 1000000.0 -1000000.0        0.00
  4224 2017     3   4         49.7    28.9    68.7        7.9  -0.6  14.4    22.3   7.0  48.0          5.0    20           0.0 1000000.0 -1000000.0        0.00
  4225 2017     3   5         50.6    37.4    62.2       16.2   9.0  25.8    26.2  13.0  41.0          4.0    24           0.0 1000000.0 -1000000.0        0.00
  4226 2017     3   6         37.0    27.2    53.0        7.5  -8.6  27.0    30.0  15.0  52.0         14.0    53           0.0 1000000.0 -1000000.0        0.00
  4227 2017     3   7         39.7    28.7    49.4        5.2  -1.5  17.1    23.9  16.0  33.0         12.4    60           0.0 1000000.0 -1000000.0        0.00
  4228 2017     3   8         53.7    38.1    64.9       17.7  14.4  20.5    24.9  16.0  43.0         11.5    60           0.0 1000000.0 -1000000.0        0.00
  4229 2017     3   9         56.7    37.5    68.9       18.0  10.0  28.2    24.4  13.0  56.0          8.8    43           0.0 1000000.0 -1000000.0        0.00
  4230 2017     3  10         43.3    27.5    62.1       24.5  19.5  29.7    50.1  25.0  72.0          3.1    12           0.0 1000000.0 -1000000.0        0.00
  4231 2017     3  11         42.1    33.8    47.6       31.9  26.8  37.2    67.8  51.0  83.0          2.9    15           0.0 1000000.0 -1000000.0        0.00
  4232 2017     3  12         46.3    31.0    61.3       25.9   8.7  32.1    51.2  14.0  89.0          9.6    58           0.0 1000000.0 -1000000.0        0.00
  4233 2017     3  13         42.9    29.0    54.0       27.2  20.6  30.8    55.8  29.0  79.0          3.6    18           0.0 1000000.0 -1000000.0        0.00
  4234 2017     3  14         57.3    40.3    71.1       25.9  19.4  30.9    31.4  19.0  61.0          6.8    35           0.0 1000000.0 -1000000.0        0.00
  4235 2017     3  15         57.0    35.1    76.3       21.6  14.9  28.2    31.4  12.0  67.0          5.6    24           0.0 1000000.0 -1000000.0        0.00
  4236 2017     3  16         61.8    45.7    75.0       21.0  15.2  26.2    21.8  13.0  39.0          6.9    31           0.0 1000000.0 -1000000.0        0.00
  4237 2017     3  17         56.1    44.0    67.6       27.5  22.2  30.5    34.3  24.0  48.0          4.7    21           0.0 1000000.0 -1000000.0        0.00
  4238 2017     3  18         58.7    34.7    79.2       26.9  21.4  36.8    36.3  12.0  73.0          3.4    16           0.0 1000000.0 -1000000.0        0.00
  4239 2017     3  19         64.5    48.9    77.0       23.3  18.4  28.8    21.8  14.0  38.0          8.0    35           0.0 1000000.0 -1000000.0        0.00
  4240 2017     3  20         62.6    49.7    74.6       25.5  21.1  33.5    25.6  14.0  47.0          5.8    33           0.0 1000000.0 -1000000.0        0.00
  4241 2017     3  21         50.4    38.8    58.5       33.8  29.5  36.4    53.6  41.0  70.0          3.3    14           0.0 1000000.0 -1000000.0        0.00
  4242 2017     3  22         51.4    36.0    67.3       33.8  27.3  37.8    54.6  30.0  82.0          2.5    11           0.0 1000000.0 -1000000.0        0.00
  4243 2017     3  23         56.4    38.7    74.3       26.2  11.4  41.1    40.0   9.0  89.0          8.7    42           0.0 1000000.0 -1000000.0        0.08
  4244 2017     3  24         46.1    37.6    56.1       30.4  25.2  38.7    57.2  33.0  86.0          8.4    28           0.0 1000000.0 -1000000.0        0.01
  4245 2017     3  25         48.5    30.1    62.5       27.4  16.4  37.5    48.1  18.0  82.0          3.8    16           0.0 1000000.0 -1000000.0        0.00
  4246 2017     3  26         46.5    42.0    51.9       37.8  33.0  41.7    72.4  56.0  88.0          3.2    22           0.0 1000000.0 -1000000.0        0.26
  4247 2017     3  27         48.4    35.4    60.9       36.8  30.5  42.4    67.3  33.0  92.0          3.7    22           0.0 1000000.0 -1000000.0        0.05
  4248 2017     3  28         43.3    39.1    45.8       39.3  35.5  41.3    85.8  79.0  92.0          5.6    27           0.0 1000000.0 -1000000.0        0.24
  4249 2017     3  29         46.0    37.3    59.7       33.7  27.3  38.5    65.7  30.0  91.0          4.0    20           0.0 1000000.0 -1000000.0        0.00
  4250 2017     3  30         49.2    32.9    65.5       33.9  28.5  42.5    59.5  27.0  85.0          3.1    25           0.0 1000000.0 -1000000.0        0.01
  4251 2017     3  31         39.0    33.4    47.2       36.6  31.9  42.3    91.0  74.0  95.0          6.7    16           0.0 1000000.0 -1000000.0        0.24
  4252 2017     4   1         38.1    33.5    42.1       33.2  32.0  35.9    82.9  69.0  95.0          2.5     9           0.0 1000000.0 -1000000.0        0.00
  4253 2017     4   2         48.0    30.3    61.7       32.4  26.0  39.7    60.2  27.0  96.0          3.2    20           0.0 1000000.0 -1000000.0        0.01
  4254 2017     4   3         45.9    32.9    57.8       24.2   4.4  39.6    51.3  12.0  93.0          9.3    38           0.0 1000000.0 -1000000.0        0.21
  4255 2017     4   4         34.6    31.9    42.0       30.6  27.2  33.0    85.7  56.0  94.0          2.2    23           0.0 1000000.0 -1000000.0        0.45
  4256 2017     4   5         41.6    26.6    54.7       24.9  17.8  31.4    54.8  27.0  89.0          3.6    15           0.0 1000000.0 -1000000.0        0.00
  4257 2017     4   6         50.6    33.4    66.4       29.4  25.9  34.5    46.6  24.0  76.0          4.4    16           0.0 1000000.0 -1000000.0        0.00
  4258 2017     4   7         59.7    39.8    74.0       30.0  23.9  34.4    37.1  19.0  71.0          7.8    37           0.0 1000000.0 -1000000.0        0.00
  4259 2017     4   8         64.5    51.5    74.6       26.8  16.7  34.4    25.4  12.0  51.0          7.7    47           0.0 1000000.0 -1000000.0        0.00
  4260 2017     4   9         48.4    40.9    53.9       19.4   3.0  34.4    33.3  18.0  63.0         13.3    52           0.0 1000000.0 -1000000.0        0.00
  4261 2017     4  10         45.7    30.6    58.6       15.2   1.5  21.6    30.4  17.0  49.0          5.1    23           0.0 1000000.0 -1000000.0        0.00
  4262 2017     4  11         51.4    30.1    67.3       18.5   9.8  24.3    31.8  11.0  64.0          4.9    20           0.0 1000000.0 -1000000.0        0.00
  4263 2017     4  12         56.4    35.0    73.8       24.5  19.6  29.8    32.5  14.0  62.0          3.9    15           0.0 1000000.0 -1000000.0        0.00
  4264 2017     4  13         58.4    38.9    77.2       32.7  26.3  41.2    40.0  18.0  65.0          3.9    21           0.0 1000000.0 -1000000.0        0.00
  4265 2017     4  14         59.4    42.3    76.9       34.9  22.9  49.1    45.3  14.0  79.0          3.8    14           0.0 1000000.0 -1000000.0        0.00
  4266 2017     4  15         56.3    40.2    67.6       29.8  21.0  33.8    38.2  25.0  69.0          4.4    19           0.0 1000000.0 -1000000.0        0.00
  4267 2017     4  16         56.6    41.2    70.4       26.7  19.8  33.6    32.7  20.0  51.0          4.2    15           0.0 1000000.0 -1000000.0        0.00
  4268 2017     4  17         59.4    38.7    75.8       28.2  19.5  38.0    33.7  13.0  73.0          4.6    22           0.0 1000000.0 -1000000.0        0.00
  4269 2017     4  18         59.5    46.5    72.9       34.0  24.8  39.0    39.3  26.0  55.0          4.2    18           0.0 1000000.0 -1000000.0        0.00
  4270 2017     4  19         56.9    46.0    67.3       36.1  29.7  47.8    48.8  25.0  86.0         12.7    49           0.0 1000000.0 -1000000.0        0.00
  4271 2017     4  20         49.3    39.2    59.8       36.6  30.4  43.5    63.3  37.0  92.0          4.2    19           0.0 1000000.0 -1000000.0        0.08
  4272 2017     4  21         42.7    38.9    48.2       38.0  35.4  42.8    83.5  63.0  92.0          5.0    29           0.0 1000000.0 -1000000.0        0.17
  4273 2017     4  22         45.4    38.2    56.5       34.3  28.2  38.1    68.3  35.0  92.0          3.5    13           0.0 1000000.0 -1000000.0        0.00
  4274 2017     4  23         54.1    35.9    75.1       32.0  22.5  40.6    49.0  14.0  81.0          3.4    16           0.0 1000000.0 -1000000.0        0.00
  4275 2017     4  24         56.3    44.9    64.9       36.5  26.6  41.8    49.3  31.0  87.0          5.9    34           0.0 1000000.0 -1000000.0        0.04
  4276 2017     4  25         46.1    33.5    56.9       34.0  24.5  41.5    64.9  34.0  92.0          5.7    23           0.0 1000000.0 -1000000.0        0.04
  4277 2017     4  26         46.1    31.6    59.8       29.0  21.8  35.7    54.1  23.0  82.0          6.2    34           0.0 1000000.0 -1000000.0        0.00
  4278 2017     4  27         45.2    37.3    55.4       31.7  20.3  42.0    61.6  29.0  86.0          4.2    24           0.0 1000000.0 -1000000.0        0.06
  4279 2017     4  28         38.0    29.7    55.3       25.6  13.1  39.9    64.8  24.0  93.0          7.6    32           0.0 1000000.0 -1000000.0        0.23
  4280 2017     4  29         30.5    28.7    33.1       26.9  20.2  28.7    86.6  70.0  93.0          6.7    19           0.0 1000000.0 -1000000.0        0.18
  4281 2017     4  30         43.3    26.4    61.9       22.6  16.5  32.0    46.6  21.0  74.0          6.6    30           0.0 1000000.0 -1000000.0        0.00
  4282 2017     5   1         53.7    40.7    64.1       30.7  24.5  39.1    44.4  23.0  69.0          9.3    37           0.0 1000000.0 -1000000.0        0.00
  4283 2017     5   2         51.5    43.9    62.3       36.6  32.2  41.2    58.1  35.0  83.0          4.8    33           0.0 1000000.0 -1000000.0        0.00
  4284 2017     5   3         45.6    37.0    56.2       35.0  30.7  41.3    68.7  39.0  90.0          4.1    24           0.0 1000000.0 -1000000.0        0.15
  4285 2017     5   4         56.2    34.8    71.8       33.0  27.5  39.9    45.2  24.0  80.0          3.1    14           0.0 1000000.0 -1000000.0        0.00
  4286 2017     5   5         63.9    45.2    77.6       36.6  32.5  44.3    39.0  20.0  70.0          4.8    15           0.0 1000000.0 -1000000.0        0.00
  4287 2017     5   6         67.5    48.5    84.5       36.8  28.9  44.5    35.2  14.0  63.0          5.1    51           0.0 1000000.0 -1000000.0        0.00
  4288 2017     5   7         64.4    53.1    79.3       41.4  32.7  48.3    45.5  20.0  74.0          4.3    56           0.0 1000000.0 -1000000.0        0.03
  4289 2017     5   8         57.1    47.3    67.4       46.2  37.5  52.4    68.4  44.0  92.0          5.2    24           0.0 1000000.0 -1000000.0        0.42
  4290 2017     5   9         56.5    50.1    63.6       49.4  43.6  52.6    78.0  49.0  93.0          3.1    18           0.0 1000000.0 -1000000.0        0.04
  4291 2017     5  10         51.3    47.7    55.9       47.4  45.8  51.4    86.4  76.0  94.0          4.2    16           0.0 1000000.0 -1000000.0        0.19
  4292 2017     5  11         54.2    46.1    64.9       44.4  41.0  47.9    71.9  44.0  94.0          3.3    14           0.0 1000000.0 -1000000.0        0.00
  4293 2017     5  12         62.2    42.0    78.6       43.9  33.6  51.2    56.4  20.0  88.0          3.2    18           0.0 1000000.0 -1000000.0        0.00
  4294 2017     5  13         67.5    47.2    83.8       38.8  24.7  52.9    42.4  15.0  86.0          3.8    18           0.0 1000000.0 -1000000.0        0.00
  4295 2017     5  14         63.0    51.2    73.2       35.4  25.0  46.8    36.9  22.0  57.0          5.8    25           0.0 1000000.0 -1000000.0        0.00
  4296 2017     5  15         63.9    49.2    76.7       38.5  28.8  47.3    40.1  26.0  61.0          4.9    30           0.0 1000000.0 -1000000.0        0.00
  4297 2017     5  16         58.5    47.5    69.4       36.2  25.7  47.6    45.5  24.0  72.0          5.5    27           0.0 1000000.0 -1000000.0        0.06
  4298 2017     5  17         54.0    40.3    71.4       35.0  24.1  44.6    55.3  17.0  90.0          6.3    34           0.0 1000000.0 -1000000.0        0.34
